X,Y
000000023793_3.png,000000023793_3.png
000000023875_3.png,000000023875_3.png
000000023879_3.png,000000023879_3.png
000000024036_3.png,000000024036_3.png
000000024086_3.png,000000024086_3.png
000000024260_3.png,000000024260_3.png
000000024305_3.png,000000024305_3.png
000000024689_3.png,000000024689_3.png
000000025433_3.png,000000025433_3.png
000000025528_3.png,000000025528_3.png
000000025551_3.png,000000025551_3.png
000000026260_3.png,000000026260_3.png
000000026304_3.png,000000026304_3.png
000000026438_3.png,000000026438_3.png
000000026503_3.png,000000026503_3.png
000000026517_3.png,000000026517_3.png
000000026913_3.png,000000026913_3.png
000000027208_3.png,000000027208_3.png
000000028714_3.png,000000028714_3.png
000000028885_3.png,000000028885_3.png
000000029075_3.png,000000029075_3.png
000000029587_3.png,000000029587_3.png
000000029607_3.png,000000029607_3.png
000000030643_3.png,000000030643_3.png
000000032060_3.png,000000032060_3.png
000000032124_3.png,000000032124_3.png
000000032456_3.png,000000032456_3.png
000000034151_3.png,000000034151_3.png
000000034223_3.png,000000034223_3.png
000000035322_3.png,000000035322_3.png
000000035456_3.png,000000035456_3.png
000000037671_3.png,000000037671_3.png
000000037675_3.png,000000037675_3.png
000000040515_3.png,000000040515_3.png
000000043305_3.png,000000043305_3.png
000000043411_3.png,000000043411_3.png
000000043510_3.png,000000043510_3.png
000000043513_3.png,000000043513_3.png
000000043960_3.png,000000043960_3.png
000000044045_3.png,000000044045_3.png
000000044341_3.png,000000044341_3.png
000000044372_3.png,000000044372_3.png
000000044437_3.png,000000044437_3.png
000000044471_3.png,000000044471_3.png
000000044575_3.png,000000044575_3.png
000000044644_3.png,000000044644_3.png
000000044810_3.png,000000044810_3.png
000000044839_3.png,000000044839_3.png
000000044911_3.png,000000044911_3.png
000000044946_3.png,000000044946_3.png
000000044950_3.png,000000044950_3.png
000000045026_3.png,000000045026_3.png
000000045084_3.png,000000045084_3.png
000000045165_3.png,000000045165_3.png
000000045195_3.png,000000045195_3.png
000000045284_3.png,000000045284_3.png
000000045446_3.png,000000045446_3.png
000000045785_3.png,000000045785_3.png
000000046099_3.png,000000046099_3.png
000000046149_3.png,000000046149_3.png
000000046526_3.png,000000046526_3.png
000000046563_3.png,000000046563_3.png
000000046634_3.png,000000046634_3.png
000000047125_3.png,000000047125_3.png
000000047164_3.png,000000047164_3.png
000000047263_3.png,000000047263_3.png
000000047563_3.png,000000047563_3.png
000000047742_3.png,000000047742_3.png
000000048066_3.png,000000048066_3.png
000000048150_3.png,000000048150_3.png
000000048388_3.png,000000048388_3.png
000000048759_3.png,000000048759_3.png
000000048794_3.png,000000048794_3.png
000000048971_3.png,000000048971_3.png
000000048972_3.png,000000048972_3.png
000000049037_3.png,000000049037_3.png
000000049424_3.png,000000049424_3.png
000000049553_3.png,000000049553_3.png
000000050161_3.png,000000050161_3.png
000000050434_3.png,000000050434_3.png
000000050462_3.png,000000050462_3.png
000000050481_3.png,000000050481_3.png
000000050956_3.png,000000050956_3.png
000000051168_3.png,000000051168_3.png
000000051278_3.png,000000051278_3.png
000000051342_3.png,000000051342_3.png
000000051504_3.png,000000051504_3.png
000000052516_3.png,000000052516_3.png
000000055223_3.png,000000055223_3.png
000000056109_3.png,000000056109_3.png
000000056432_3.png,000000056432_3.png
000000056641_3.png,000000056641_3.png
000000056724_3.png,000000056724_3.png
000000057005_3.png,000000057005_3.png
000000058137_3.png,000000058137_3.png
000000059455_3.png,000000059455_3.png
000000059526_3.png,000000059526_3.png
000000060034_3.png,000000060034_3.png
000000060093_3.png,000000060093_3.png
000000060622_3.png,000000060622_3.png
000000061159_3.png,000000061159_3.png
000000061897_3.png,000000061897_3.png
000000061951_3.png,000000061951_3.png
000000062173_3.png,000000062173_3.png
000000062740_3.png,000000062740_3.png
000000062995_3.png,000000062995_3.png
